function	caller_role	file	line
fc_r3060_failed_rail_positions	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-stretcher-side-rail-latch-drop-test-compliance/page.tsx	20
fc_r3060_hospital_pass_rate	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-stretcher-side-rail-latch-drop-test-compliance/page.tsx	18
fc_r3060_monthly_compliance	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-stretcher-side-rail-latch-drop-test-compliance/page.tsx	24
fc_r3060_recall_watchlist	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-stretcher-side-rail-latch-drop-test-compliance/page.tsx	23
fc_r3060_surface_fail_rate	authenticated	web/src/app/founder-customer-monthly-engineer-hospital-stretcher-side-rail-latch-drop-test-compliance/page.tsx	22
fcc_r1710_list_actions	authenticated	web/src/app/founder-weekly-customer-calls-log/page.tsx	11
fcc_r1710_list_calls	authenticated	web/src/app/founder-weekly-customer-calls-log/page.tsx	10
fcc_r1710_sentiment_summary	authenticated	web/src/app/founder-weekly-customer-calls-log/page.tsx	13
fcc_r1710_weekly_target_progress	authenticated	web/src/app/founder-weekly-customer-calls-log/page.tsx	12
feasibility_breakdown_r2564	authenticated	web/src/app/founder-customer-equipment-data-quality-air-gap-bridge/page.tsx	36
feasibility_distribution_r2584	authenticated	web/src/app/founder-customer-equipment-data-portability-export/page.tsx	21
feature_adoption_funnel_r2484	authenticated	web/src/app/founder-customer-product-adoption-tracker/page.tsx	46
feature_adoption_funnel_r2562	authenticated	web/src/app/founder-engineer-app-feature-adoption-curve/page.tsx	22
featured_r2119	authenticated	web/src/app/founder-hospital-customer-reference-library/page.tsx	12
feedback_kind_distribution_r2614	authenticated	web/src/app/founder-engineer-customer-photo-feedback-loop/page.tsx	21
fhfpdq_r2373_by_type	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	27
fhfpdq_r2373_list_queue	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	25
fhfpdq_r2373_overdue	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	28
fhfpdq_r2373_recent_decisions	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	29
fhfpdq_r2373_recent_events	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	31
fhfpdq_r2373_summary	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	26
fhfpdq_r2373_top_impact	authenticated	web/src/app/founder-weekly-hire-fire-promote-decisions-queue/page.tsx	30
fhp_r1930_list_candidates	authenticated	web/src/app/founder-hiring-pipeline-board/page.tsx	10
fhp_r1930_recent_activities	authenticated	web/src/app/founder-hiring-pipeline-board/page.tsx	12
fhp_r1930_top_roles	authenticated	web/src/app/founder-hiring-pipeline-board/page.tsx	11
fic_list_check_ins_r1822	authenticated	web/src/app/founder-inner-circle-tracker/page.tsx	13
fic_list_circle_r1822	authenticated	web/src/app/founder-inner-circle-tracker/page.tsx	10
fic_recently_consulted_r1822	authenticated	web/src/app/founder-inner-circle-tracker/page.tsx	11
fic_stale_relationships_r1822	authenticated	web/src/app/founder-inner-circle-tracker/page.tsx	12
field_safety_drill_pass_rate_r1876	authenticated	web/src/app/founder-engineer-field-safety-drill-tracker/page.tsx	11
file_dpdp_grievance	authenticated	app/src/main/kotlin/com/equipseva/app/features/profile/DpdpGrievanceRepository.kt	49
finding_kind_breakdown_r2516	authenticated	web/src/app/founder-customer-quarterly-equipment-audit/page.tsx	21
firmware_spread_r3023	authenticated	web/src/app/founder-hospital-chain-quarterly-infusion-pump-library-inventory-drug-library-sync-audit/page.tsx	21
first_call_fix_rate_summary_r2306	authenticated	web/src/app/founder-engineer-first-call-fix-rate-tracker/page.tsx	12
fkb_list_articles_r1742	authenticated	web/src/app/founder-knowledge-base/page.tsx	57
fkb_list_views_r1742	authenticated	web/src/app/founder-knowledge-base/page.tsx	58
fkb_stale_articles_r1742	authenticated	web/src/app/founder-knowledge-base/page.tsx	60
fkb_top_viewed_r1742	authenticated	web/src/app/founder-knowledge-base/page.tsx	59
flagged_clauses_r1925	authenticated	web/src/app/founder-investor-term-sheet-comparison/page.tsx	73
fleet_summary_r1716	authenticated	web/src/app/founder-engineer-vehicle-fleet-tracker/page.tsx	13
floor_ceiling_envelope_r3127	authenticated	web/src/app/founder-pricing-power-authority-matrix/page.tsx	117
fn_acquirer_archetype_mix_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	37
fn_acquirer_close_calendar_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	35
fn_acquirer_nda_banker_funnel_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	32
fn_acquirer_pipeline_by_stage_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	30
fn_acquirer_priority_tier_rollup_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	38
fn_acquirer_top_weighted_targets_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	31
fn_diligence_per_acquirer_rollup_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	34
fn_diligence_readiness_by_workstream_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	33
fn_diligence_red_flag_hotlist_r3103	authenticated	web/src/app/founder-strategic-acquirer-diligence-tracker/page.tsx	36
fn_evca_engineer_leaderboard_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	13
fn_evca_flagged_calls_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	15
fn_evca_pending_queue_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	11
fn_evca_pool_breakdown_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	14
fn_evca_recent_scores_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	12
fn_evca_score_distribution_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	16
fn_evca_summary_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	10
fn_evca_weekly_trend_r2238	authenticated	web/src/app/founder-engineer-voice-call-quality-audit/page.tsx	17
fn_founder_onboarding_list_hires	authenticated	web/src/app/founder-employee-onboarding/page.tsx	33
fn_founder_onboarding_summary	authenticated	web/src/app/founder-employee-onboarding/page.tsx	34
fn_growth_applied_takeaways_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	13
fn_growth_in_progress_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	16
fn_growth_list_media_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	11
fn_growth_monthly_rollup_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	12
fn_growth_summary_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	10
fn_growth_top_topics_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	15
fn_growth_unapplied_takeaways_r2321	authenticated	web/src/app/founder-personal-growth-tracker/page.tsx	14
fn_hcc_play_effectiveness_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	14
fn_hcc_rotation_by_tier_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	12
fn_hcc_rotation_open_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	11
fn_hcc_rotation_overview_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	10
fn_hcc_rotation_recent_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	15
fn_hcc_rotation_source_mix_r2295	authenticated	web/src/app/founder-hospital-chain-contact-rotation-log/page.tsx	13
fn_iqh_r2325_board_pinned	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	81
fn_iqh_r2325_changed_thinking	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	83
fn_iqh_r2325_sentiment_trend	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	80
fn_iqh_r2325_stage_breakdown	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	82
fn_iqh_r2325_theme_rollup	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	78
fn_iqh_r2325_top_quotes	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	79
fn_iqh_r2325_weekly_reel	authenticated	web/src/app/founder-investor-quote-highlight-reel/page.tsx	77
fn_press_beat_rollup_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	85
fn_press_deepen_queue_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	88
fn_press_outreach_log_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	84
fn_press_relationship_kpis_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	82
fn_press_roster_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	83
fn_press_stale_relationships_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	87
fn_press_tier_rollup_r2773	authenticated	web/src/app/founder-monthly-press-relationship-tracker/page.tsx	86
fn_r2271_action_queue	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	16
fn_r2271_elasticity_ranking	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	13
fn_r2271_outcome_by_category	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	15
fn_r2271_pending_decisions	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	17
fn_r2271_power_band_distribution	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	12
fn_r2271_pricing_kpis	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	11
fn_r2271_recent_hikes	authenticated	web/src/app/founder-hospital-pricing-power-assessment/page.tsx	14
fn_r2286_blocked_handovers	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	75
fn_r2286_handover_summary	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	71
fn_r2286_handovers_by_reason	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	74
fn_r2286_items_by_kind	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	73
fn_r2286_list_handovers	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	72
fn_r2286_region_churn	authenticated	web/src/app/founder-engineer-regional-handover-log/page.tsx	76
fn_r2307_list_prechecks	authenticated	web/src/app/founder-hospital-infra-readiness-precheck/page.tsx	36
fn_r2307_precheck_summary	authenticated	web/src/app/founder-hospital-infra-readiness-precheck/page.tsx	35
fn_r2343_chain_preferences	authenticated	web/src/app/founder-hospital-chain-oem-partnership-tracker/page.tsx	71
fn_r2343_gap_analysis	authenticated	web/src/app/founder-hospital-chain-oem-partnership-tracker/page.tsx	73
fn_r2343_oem_status	authenticated	web/src/app/founder-hospital-chain-oem-partnership-tracker/page.tsx	72
fn_r2343_snapshot	authenticated	web/src/app/founder-hospital-chain-oem-partnership-tracker/page.tsx	70
fn_r2343_vendor_concentration	authenticated	web/src/app/founder-hospital-chain-oem-partnership-tracker/page.tsx	74
fn_r2398_engineer_breakdown	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	78
fn_r2398_highly_specialized	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	82
fn_r2398_revenue_by_vertical	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	77
fn_r2398_tilt_distribution	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	80
fn_r2398_tilt_roster	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	79
fn_r2398_top_generalists	authenticated	web/src/app/founder-engineer-cross-vertical-revenue-attribution/page.tsx	81
fn_r2403_bottleneck_breakdown	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	11
fn_r2403_list_cycles	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	10
fn_r2403_monthly_wins	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	15
fn_r2403_stage_dwell	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	14
fn_r2403_stuck_cycles	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	13
fn_r2403_summary	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	16
fn_r2403_tier_velocity	authenticated	web/src/app/founder-hospital-chain-decision-velocity-tracker/page.tsx	12
fn_r2749_board_prep_kpis	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	42
fn_r2749_category_breakdown	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	44
fn_r2749_dependency_chain	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	46
fn_r2749_evidence_log	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	47
fn_r2749_list_items	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	43
fn_r2749_overdue_items	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	48
fn_r2749_owner_load	authenticated	web/src/app/founder-monthly-board-prep-checklist/page.tsx	45
fn_r2867_relocation_by_chain	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	27
fn_r2867_relocation_by_outcome	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	29
fn_r2867_relocation_by_reason	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	28
fn_r2867_relocation_cost_summary	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	30
fn_r2867_relocation_list	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	26
fn_r2867_relocation_milestones	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	31
fn_r2867_relocation_pipeline_kpis	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	25
fn_r2867_relocation_top_assets	authenticated	web/src/app/founder-hospital-chain-quarterly-equipment-fleet-relocation-pipeline/page.tsx	32
fn_r2896_device_category_response	authenticated	web/src/app/founder-customer-monthly-engineer-off-hours-emergency-response-tracker/page.tsx	84
fn_r2896_engineer_oncall_leaderboard	authenticated	web/src/app/founder-customer-monthly-engineer-off-hours-emergency-response-tracker/page.tsx	80
fn_r2896_hospital_response_rollup	authenticated	web/src/app/founder-customer-monthly-engineer-off-hours-emergency-response-tracker/page.tsx	79
fn_r2896_monthly_kpi_summary	authenticated	web/src/app/founder-customer-monthly-engineer-off-hours-emergency-response-tracker/page.tsx	85
